steamId,price,copiesSold,publisherClass,reviewScore,aiContent
765260,13.99,714,Indie,Mixed,
1002280,6.99,714,Indie,Mixed,
2082060,4.99,714,Indie,Positive,
1682600,0.99,714,Indie,Mixed,
1707770,2.99,714,Indie,Positive,
355510,0.99,714,Indie,Mostly Negative,
2900760,1.49,714,Indie,Positive,
2059650,4.99,714,Indie,Positive,
2278220,0.99,714,Indie,Positive,
1505430,0.99,714,Indie,Mixed,
2058120,0.99,714,Indie,Mixed,
1286170,0.0,714,Hobbyist,Mixed,
2387100,0.0,714,Hobbyist,Mostly Positive,
3274800,0.0,714,Hobbyist,Mostly Negative,
1990310,199.99,713,Indie,Mixed,
800690,5.99,713,Hobbyist,Positive,
1974230,11.99,713,Hobbyist,Positive,
1319400,9.99,713,Hobbyist,Positive,
1434910,9.99,713,Hobbyist,Positive,
332730,4.99,713,Hobbyist,Mixed,
647080,9.99,713,Indie,Positive,
1729050,6.99,713,Indie,Positive,
2885230,4.99,713,Indie,Positive,
1372180,3.99,713,Hobbyist,Positive,
1916350,7.99,713,Indie,Mixed,
570590,1.99,713,Hobbyist,Positive,
1814260,3.99,713,Hobbyist,Positive,
767400,1.99,713,Hobbyist,Mostly Positive,
1440360,0.99,713,Hobbyist,Positive,
365430,0.0,713,Hobbyist,Positive,
2372950,14.99,712,Indie,Positive,
2404900,9.99,712,Indie,Positive,
921730,1.99,712,Hobbyist,Positive,
1530660,5.99,712,Indie,Mixed,
890890,5.99,712,Indie,Positive,
2737260,4.99,712,Hobbyist,Positive,
1744120,8.99,712,Indie,Mostly Positive,
2297690,1.99,712,Hobbyist,Positive,
2430110,0.99,712,Hobbyist,Positive,
3094350,0.0,712,Hobbyist,Mixed,
2583320,19.99,711,Indie,Mostly Positive,
2264930,16.99,711,Hobbyist,Positive,
2943620,9.99,711,Indie,Positive,
1830280,4.99,711,Hobbyist,Mostly Positive,
3584190,4.99,711,Hobbyist,Positive,
2530970,4.99,711,Hobbyist,Mixed,
719470,0.99,711,Hobbyist,Mixed,
3183950,0.99,711,Indie,Positive,
2452760,0.99,711,Hobbyist,Mostly Positive,
2469990,0.0,711,Hobbyist,Mostly Positive,
3440980,0.0,711,Hobbyist,Mostly Positive,
1775460,24.99,710,Indie,Positive,
2232650,9.99,710,Hobbyist,Positive,
2050260,8.99,710,Indie,Mixed,
2409050,7.99,710,Hobbyist,Mixed,
2322130,8.99,710,Indie,Mixed,
2841110,1.99,710,Hobbyist,Mostly Positive,
2562350,0.99,710,Indie,Positive,
1283810,0.0,710,Indie,Positive,
1911220,29.99,709,Indie,Mixed,
2736650,7.99,709,Indie,Positive,
3096820,3.99,709,Hobbyist,Mixed,
2932560,2.99,709,Hobbyist,Positive,
2745900,0.0,709,Hobbyist,Positive,
2765300,0.0,709,Hobbyist,Mixed,
2858130,0.0,709,Hobbyist,Mixed,
2919980,0.0,709,Hobbyist,Positive,
3148650,0.0,709,Hobbyist,Mostly Negative,
3448270,0.0,709,Hobbyist,Mixed,
2171880,29.99,708,Indie,Positive,
2753600,14.99,708,Indie,Mostly Positive,
2873620,9.99,708,Hobbyist,Positive,
522700,4.99,708,Hobbyist,Mixed,
2522650,1.99,708,Hobbyist,Mixed,
2255290,0.99,708,Hobbyist,Positive,
2653530,0.99,708,Hobbyist,Positive,
2423830,0.99,708,Indie,Mostly Positive,
3236130,0.0,708,Hobbyist,Mostly Positive,
2828490,14.99,707,Hobbyist,Positive,
3114650,5.99,707,Hobbyist,Mostly Positive,
2685590,29.99,706,Indie,Positive,
3035490,19.99,706,Indie,Positive,
2341560,14.99,706,Indie,Mostly Positive,
2741090,4.99,706,Hobbyist,Positive,
2461580,4.99,706,Hobbyist,Mixed,
3229860,0.0,706,Hobbyist,Mixed,
3424740,0.0,706,AA,Positive,
2740040,29.99,705,Indie,Mixed,
2522560,24.99,705,Indie,Mixed,
2962680,29.99,705,Indie,Mixed,
2655130,3.99,705,Hobbyist,Positive,
3356790,3.99,705,Hobbyist,Positive,
2589510,0.0,705,Hobbyist,Positive,
1225550,9.99,704,Indie,Mixed,
1323060,19.99,704,Indie,Mostly Positive,
808980,14.99,704,Hobbyist,Positive,
1123610,12.99,704,Indie,Mixed,
942250,9.99,704,Hobbyist,Positive,
1634600,9.99,704,Indie,Positive,
1845050,4.99,704,Hobbyist,Positive,
3102000,6.99,704,Hobbyist,Positive,
672690,4.99,704,Indie,Positive,
2361370,5.99,704,Hobbyist,Negative,
1059830,6.99,704,Indie,Mixed,
3137560,3.99,704,Indie,Positive,
2922710,3.99,704,Hobbyist,Positive,
1889100,4.99,704,Hobbyist,Mixed,
994860,2.99,704,Hobbyist,Positive,
774161,6.99,704,Indie,Mixed,
807070,3.99,704,Hobbyist,Positive,
626160,1.99,704,Hobbyist,Mixed,
661490,0.99,704,Indie,Mixed,
720000,0.99,704,Indie,Mixed,
2407010,0.99,704,Hobbyist,Positive,
916860,4.99,704,Indie,Mostly Negative,
748270,0.99,704,Hobbyist,Positive,
2208070,0.99,704,Hobbyist,Positive,
835600,4.99,704,Indie,Mixed,
2671480,0.99,704,Indie,Mostly Negative,
1874220,0.99,704,Hobbyist,Positive,
698610,4.99,704,Indie,Mostly Negative,
1761660,0.0,704,Hobbyist,Positive,
1454690,0.0,704,Hobbyist,Positive,
2338860,0.0,704,Hobbyist,Positive,
2386930,0.0,704,Hobbyist,Mostly Positive,
2586160,0.0,704,Hobbyist,Positive,
2914740,0.0,704,Hobbyist,Mostly Positive,
2184620,19.99,703,AA,Positive,
1361490,7.99,703,Hobbyist,Mixed,
933830,14.99,703,Indie,Mixed,
2581960,11.99,703,Hobbyist,Positive,
779380,11.99,703,Hobbyist,Mixed,
1377890,9.99,703,Indie,Mostly Positive,
1528010,11.99,703,Indie,Positive,
1703740,9.99,703,Indie,Mostly Positive,
994350,9.99,703,Indie,Mostly Positive,
3072160,9.99,703,Hobbyist,Positive,
1776490,9.99,703,Hobbyist,Mostly Positive,
1464480,8.99,703,Indie,Mostly Positive,
830620,9.99,703,Indie,Mostly Positive,
1447830,9.99,703,Indie,Mostly Positive,
1411920,11.99,703,Hobbyist,Positive,
1460870,6.99,703,Indie,Positive,
794780,6.99,703,Hobbyist,Mostly Positive,
1485050,4.99,703,Hobbyist,Positive,
1197670,6.99,703,Indie,Mostly Positive,
659950,9.99,703,Indie,Mixed,
2195090,3.99,703,Hobbyist,Positive,
1335510,3.99,703,Hobbyist,Mixed,
1345120,4.99,703,Hobbyist,Positive,
808540,0.99,703,Hobbyist,Mixed,
1006440,6.99,703,Indie,Mostly Positive,
1520710,5.99,703,Indie,Mostly Positive,
1566360,3.99,703,Indie,Mostly Positive,
1155340,6.99,703,Indie,Positive,
2098820,2.99,703,Hobbyist,Mostly Positive,
1749460,3.99,703,Hobbyist,Mostly Positive,
1139000,3.99,703,Indie,Positive,
1065630,2.99,703,Indie,Positive,
1598970,4.99,703,Hobbyist,Positive,
629240,2.99,703,Hobbyist,Mostly Positive,
1314620,2.99,703,Hobbyist,Positive,
2197950,1.99,703,Indie,Positive,
1933070,4.99,703,Hobbyist,Mostly Positive,
1840380,2.99,703,Hobbyist,Mostly Positive,
1163570,2.99,703,Indie,Positive,
1315620,0.99,703,Hobbyist,Mixed,
2106760,2.99,703,Hobbyist,Mostly Positive,
1637490,3.99,703,Hobbyist,Mixed,
1279480,0.99,703,Indie,Positive,
1712730,1.99,703,Indie,Mostly Positive,
2184110,1.99,703,Indie,Mostly Positive,
1115110,0.0,703,Hobbyist,Mostly Positive,
2385090,29.99,702,Indie,Mostly Positive,
1948470,17.99,702,Indie,Positive,
1394520,14.99,702,Hobbyist,Positive,
1471570,17.99,702,Indie,Mostly Positive,
1269590,9.99,702,Hobbyist,Positive,
1191590,14.99,702,Hobbyist,Mostly Positive,
1275150,19.99,702,Hobbyist,Positive,
1370940,12.99,702,Indie,Mixed,
865870,12.99,702,Hobbyist,Mostly Positive,
556520,4.99,702,Hobbyist,Mixed,
1026070,11.99,702,Indie,Positive,
2189860,9.99,702,Hobbyist,Positive,
1358030,12.99,702,Hobbyist,Positive,
1654800,9.99,702,Hobbyist,Positive,
1848580,9.99,702,Hobbyist,Positive,
1492750,9.99,702,Hobbyist,Positive,
2224330,5.99,702,Hobbyist,Mixed,
1269240,1.99,702,Hobbyist,Mostly Positive,
1208810,2.99,702,Hobbyist,Positive,
510780,7.99,702,Indie,Mostly Positive,
1897630,9.99,702,Indie,Positive,
413470,14.99,702,Indie,Positive,
2230770,3.99,702,Hobbyist,Mostly Positive,
1106200,2.99,702,Hobbyist,Mostly Positive,
820950,1.99,702,Hobbyist,Positive,
986710,4.99,702,Hobbyist,Positive,
778780,9.99,702,Indie,Positive,
2076240,7.99,702,Indie,Mostly Positive,
794030,6.99,702,Hobbyist,Positive,
561420,4.99,702,Hobbyist,Mixed,
1631500,4.99,702,Indie,Positive,
573720,4.99,702,Indie,Mostly Positive,
2808320,3.99,702,Hobbyist,Mixed,
2286940,3.99,702,Indie,Mixed,
618630,4.99,702,Indie,Mixed,
1513110,1.99,702,Hobbyist,Positive,
1845610,0.99,702,Indie,Positive,
2075390,5.99,702,Indie,Mostly Positive,
1049070,1.99,702,Hobbyist,Positive,
1473870,2.99,702,Hobbyist,Mostly Positive,
1272690,0.99,702,Indie,Mostly Positive,
1141130,1.99,702,Hobbyist,Positive,
509310,0.99,702,Indie,Mostly Positive,
1635250,0.99,702,Hobbyist,Positive,
1746970,0.99,702,Hobbyist,Positive,
938600,0.99,702,Indie,Mixed,
1516320,0.99,702,Hobbyist,Positive,
1121230,4.99,702,Hobbyist,Positive,
2182530,0.0,702,Hobbyist,Positive,
1475330,0.0,702,Hobbyist,Positive,
2125340,0.0,702,Hobbyist,Positive,
1956280,0.0,702,Hobbyist,Positive,
2061580,0.0,702,Indie,Positive,
1918590,0.0,702,Hobbyist,Positive,
1761770,0.0,702,Hobbyist,Positive,
1845790,0.0,702,Hobbyist,Positive,
1815170,0.0,702,Hobbyist,Positive,
1266900,0.0,702,Hobbyist,Positive,
1714010,0.0,702,Hobbyist,Positive,
1694530,0.0,702,Hobbyist,Positive,
1673540,0.0,702,Hobbyist,Positive,
1556540,0.0,702,Hobbyist,Positive,
1533870,0.0,702,Hobbyist,Positive,
1354530,0.0,702,Hobbyist,Positive,
1414220,0.0,702,Hobbyist,Positive,
1356970,0.0,702,Hobbyist,Positive,
1370510,0.0,702,Hobbyist,Positive,
1293880,0.0,702,Hobbyist,Positive,
1166790,0.0,702,Hobbyist,Positive,
1125730,0.0,702,Hobbyist,Positive,
1149630,0.0,702,Hobbyist,Positive,
1020420,0.0,702,Hobbyist,Positive,
1092270,0.0,702,Hobbyist,Positive,
1014350,0.0,702,Hobbyist,Positive,
1682290,21.99,701,Indie,Positive,
3174960,11.99,701,Indie,Mostly Positive,
1667750,11.99,701,Indie,Mostly Negative,
3300470,14.99,701,Hobbyist,Positive,
1390070,9.99,701,Indie,Positive,
2538430,4.99,701,Indie,Positive,
2537770,4.99,701,Indie,Mixed,
2632720,3.99,701,Hobbyist,Positive,
851880,0.99,701,Indie,Mixed,
2839090,0.0,701,Hobbyist,Mostly Negative,
3460040,0.0,701,Hobbyist,Mostly Positive,
2121260,29.99,700,Indie,Positive,
745530,4.99,700,Indie,Mixed,
1745210,17.99,700,Indie,Positive,
867150,19.99,700,Indie,Positive,
2009620,17.99,700,Indie,Positive,
517990,14.99,700,Hobbyist,Mixed,
2115060,24.99,700,Indie,Mixed,
985590,4.99,700,Hobbyist,Positive,
532890,9.99,700,Indie,Mixed,
3069870,7.0,700,Hobbyist,Positive,
2138920,6.99,700,Hobbyist,Positive,
1798720,8.99,700,Indie,Positive,
1625510,9.99,700,Hobbyist,Positive,
2481930,9.99,700,Hobbyist,Positive,
524650,4.99,700,Indie,Mostly Positive,
1499220,4.99,700,Indie,Positive,
451870,4.99,700,Indie,Mixed,
908180,7.99,700,Indie,Positive,
866740,9.99,700,Indie,Positive,
509160,4.99,700,Hobbyist,Positive,
669340,6.99,700,Indie,Positive,
579330,4.99,700,Hobbyist,Negative,
425040,6.99,700,Hobbyist,Positive,
1274310,3.99,700,Hobbyist,Mixed,
1861940,4.99,700,Indie,Positive,
1415250,5.0,700,Hobbyist,Positive,
818650,4.99,700,Hobbyist,Mixed,
1804360,3.99,700,Hobbyist,Positive,
677030,3.99,700,Hobbyist,Positive,
1596270,4.99,700,Hobbyist,Positive,
1029380,3.99,700,Hobbyist,Positive,
497260,2.99,700,Indie,Mixed,
828590,2.99,700,Hobbyist,Positive,
505400,5.99,700,Indie,Positive,
856060,2.99,700,Hobbyist,Positive,
2050960,0.99,700,Hobbyist,Positive,
1451560,1.99,700,Indie,Positive,
2179270,3.99,700,Hobbyist,Positive,
1291230,2.99,700,Hobbyist,Positive,
788890,8.99,700,Indie,Mixed,
2248570,2.99,700,Indie,Positive,
1782270,0.99,700,Indie,Positive,
572570,8.99,700,Indie,Positive,
1960950,0.99,700,Hobbyist,Positive,
1540910,0.99,700,Hobbyist,Positive,
1258060,0.99,700,Indie,Mixed,
2239340,0.99,700,Indie,Positive,
2150170,1.99,700,Hobbyist,Positive,
1793560,0.99,700,Hobbyist,Positive,
1731730,2.99,700,Hobbyist,Positive,
1262120,2.99,700,Indie,Positive,
1977360,0.99,700,Hobbyist,Negative,
1714300,1.99,700,Indie,Positive,
2274820,2.99,700,Indie,Positive,
778580,0.0,700,Hobbyist,Positive,
2407900,0.0,700,Hobbyist,Positive,
3131610,0.0,700,Hobbyist,Mixed,
3490740,0.0,700,Hobbyist,Positive,
3367010,0.0,699,Hobbyist,Mostly Negative,
3198680,7.99,699,Hobbyist,Positive,
3208940,4.99,699,Hobbyist,Positive,
2431030,4.99,699,Hobbyist,Mixed,
3151290,4.99,699,Hobbyist,Positive,
2435590,3.99,699,Indie,Positive,
1821310,1.99,699,Hobbyist,Mixed,
1986980,0.0,699,Hobbyist,Positive,
2539180,0.0,699,Hobbyist,Positive,
2557580,0.0,699,Hobbyist,Positive,
2313420,12.99,698,Indie,Positive,
1443850,7.99,698,Indie,Positive,
3016980,0.99,698,Hobbyist,Positive,
1657290,0.0,698,Hobbyist,Positive,
2596800,0.0,698,Hobbyist,Mostly Positive,
1309080,19.99,697,AA,Mixed,
1894730,29.99,697,Indie,Mixed,
2392400,14.99,697,Hobbyist,Mostly Positive,
1047860,3.99,697,Hobbyist,Mixed,
1149290,16.99,697,Hobbyist,Mostly Positive,
502780,9.99,697,Hobbyist,Mostly Positive,
1596640,6.99,697,Indie,Positive,
393600,2.99,697,Hobbyist,Mostly Positive,
2331220,9.99,697,Hobbyist,Positive,
1053730,5.99,697,Indie,Mixed,
1747690,4.99,697,Indie,Mostly Positive,
1616690,4.99,697,Indie,Mostly Positive,
1168060,4.99,697,Indie,Mostly Positive,
1270870,0.99,697,Indie,Mixed,
2525190,0.0,697,Hobbyist,Positive,
3359280,0.0,697,Hobbyist,Positive,
1689000,34.99,696,Indie,Positive,
1548910,19.99,696,Indie,Mixed,
718380,7.99,696,Indie,Mixed,
628090,19.99,696,AA,Mixed,
623860,6.99,696,Indie,Mixed,
835910,13.99,696,Hobbyist,Mixed,
2176070,12.49,696,Hobbyist,Positive,
1099450,11.99,696,Hobbyist,Mixed,
447980,9.99,696,Hobbyist,Positive,
323000,10.99,696,Hobbyist,Mixed,
424850,5.99,696,Hobbyist,Mixed,
341640,5.99,696,Hobbyist,Mixed,
555130,2.99,696,Indie,Mixed,
2686350,5.99,696,Hobbyist,Mixed,
2153020,9.99,696,Hobbyist,Positive,
1635800,5.99,696,Hobbyist,Mixed,
968940,4.99,696,Hobbyist,Mostly Negative,
765460,29.99,696,Hobbyist,Mixed,
941540,4.99,696,Indie,Positive,
613420,4.99,696,Hobbyist,Positive,
3088040,4.99,696,Hobbyist,Positive,
771500,1.99,696,Hobbyist,Mixed,
778550,4.99,696,Hobbyist,Mostly Negative,
2063960,4.99,696,Indie,Positive,
594360,2.99,696,Hobbyist,Mostly Positive,
1229250,2.99,696,Indie,Mostly Negative,
2209470,2.99,696,Hobbyist,Positive,
2417100,4.99,696,Hobbyist,Mixed,
1952400,5.99,696,Hobbyist,Mixed,
1449480,1.99,696,Indie,Mixed,
655710,0.99,696,Indie,Mostly Negative,
1565910,0.99,696,Hobbyist,Mostly Negative,
1531800,0.99,696,Indie,Mixed,
2325470,19.99,695,Indie,Positive,
1956770,9.99,695,Indie,Positive,
3069040,9.99,695,Hobbyist,Mostly Positive,
2198970,4.99,695,Hobbyist,Mostly Positive,
2860090,2.99,695,Hobbyist,Mostly Positive,
3131250,0.0,695,Hobbyist,Mostly Positive,
3262250,9.99,694,Hobbyist,Mostly Positive,
3381170,1.99,694,Hobbyist,Positive,
1944970,199.99,693,Indie,Mostly Negative,
2561500,13.99,693,Hobbyist,Positive,
2174900,13.99,693,Hobbyist,Positive,
788390,14.99,693,Indie,Positive,
2154730,4.99,693,Indie,Mostly Positive,
1183170,6.99,693,Indie,Positive,
1074550,7.99,693,Indie,Positive,
16000,9.99,693,Indie,Mixed,
1657600,9.99,693,Indie,Positive,
1196800,4.99,693,Indie,Positive,
2172120,4.99,693,Hobbyist,Positive,
1502180,8.99,693,Indie,Positive,
1718430,4.99,693,Indie,Mixed,
421620,0.99,693,Hobbyist,Mostly Positive,
813030,2.99,693,Hobbyist,Positive,
2815150,2.99,693,Hobbyist,Positive,
868930,7.99,693,Indie,Positive,
670630,4.99,693,Hobbyist,Positive,
2981150,0.99,693,Hobbyist,Positive,
870990,0.99,693,Hobbyist,Mixed,
823770,0.99,693,Hobbyist,Negative,
3023440,0.0,693,Indie,Positive,
2447580,0.0,692,Indie,Mixed,
2474250,13.99,692,Hobbyist,Positive,
2253160,0.0,692,Hobbyist,Mixed,
2366910,0.0,692,Hobbyist,Mostly Positive,
3121070,0.0,692,Hobbyist,Mostly Negative,
3328860,0.0,692,Hobbyist,Positive,
2225520,24.99,691,Indie,Mixed,
1943870,7.99,691,Hobbyist,Mostly Negative,
2310360,0.0,691,Hobbyist,Positive,
1853360,0.0,691,Hobbyist,Mixed,
1891230,199.99,690,Indie,Mixed,
2058530,19.99,690,Indie,Positive,
752200,24.99,690,Hobbyist,Mixed,
623800,4.99,690,Hobbyist,Positive,
2643930,14.99,690,Indie,Positive,
1910300,39.99,690,Indie,Mixed,
1948140,10.99,690,Hobbyist,Mostly Positive,
3169810,8.99,690,Indie,Positive,
2926110,6.99,690,Hobbyist,Mostly Positive,
992620,6.99,690,Indie,Mixed,
1035110,9.99,690,Indie,Positive,
570850,0.99,690,Hobbyist,Mixed,
412370,0.99,690,Hobbyist,Mixed,
2650190,3.99,690,Indie,Negative,
1098670,3.99,690,Indie,Mostly Negative,
1443100,0.99,690,Hobbyist,Positive,
1343580,2.99,690,Hobbyist,Mixed,
869340,13.99,690,Indie,Mostly Negative,
1307480,0.99,690,Indie,Mixed,
1139020,0.99,690,Indie,Mixed,
1675070,1.99,690,Hobbyist,Mostly Negative,
1561350,0.99,690,Hobbyist,Mostly Negative,
773120,2.99,690,Hobbyist,Mostly Negative,
1863100,0.99,690,Indie,Mixed,
2671730,0.0,690,Indie,Positive,
3402170,0.0,690,Hobbyist,Positive,
2361080,9.99,689,Hobbyist,Positive,
2540810,6.99,689,Hobbyist,Positive,
852590,0.0,689,Hobbyist,Positive,
3011470,0.0,689,Hobbyist,Positive,
3121970,0.0,689,Hobbyist,Mixed,
3324230,0.0,689,Hobbyist,Positive,
498740,6.99,688,Hobbyist,Mostly Positive,
509620,9.99,688,Hobbyist,Positive,
2027960,12.99,688,Indie,Positive,
2660260,9.99,688,Hobbyist,Mostly Positive,
2164870,5.99,688,Hobbyist,Positive,
841320,4.99,688,Hobbyist,Mostly Positive,
2161110,9.99,688,Hobbyist,Positive,
2945220,8.99,688,Hobbyist,Positive,
987740,0.99,688,Hobbyist,Mixed,
2635120,0.99,688,Hobbyist,Positive,
1972970,1.99,688,Hobbyist,Mostly Positive,
1904400,0.0,688,Hobbyist,Positive,
2326450,0.0,688,Hobbyist,Mostly Positive,
3025910,0.0,688,Hobbyist,Positive,
3341750,0.0,688,Hobbyist,Mostly Positive,
788490,9.99,687,Hobbyist,Mixed,
2900250,7.99,687,Hobbyist,Positive,
637040,3.99,687,Hobbyist,Mostly Negative,
2479960,4.99,687,Hobbyist,Positive,
2922740,3.99,687,Indie,Positive,
2416460,0.99,687,Hobbyist,Mixed,
3006100,0.0,687,Hobbyist,Mostly Positive,
2169570,24.99,686,Indie,Positive,
2143420,19.99,686,Indie,Mixed,
2555440,9.99,686,Indie,Mixed,
2469950,10.0,686,Hobbyist,Positive,
1656310,0.0,686,Hobbyist,Positive,
2412200,9.99,685,Indie,Positive,
2596650,5.99,685,Indie,Positive,
2789870,0.0,685,Hobbyist,Mostly Positive,
2950030,0.0,685,Hobbyist,Positive,
2066940,19.99,684,Indie,Positive,
1623690,18.99,684,Indie,Mostly Positive,
1942900,14.99,684,Hobbyist,Mostly Positive,
816850,18.99,684,Hobbyist,Mostly Positive,
789290,9.99,684,Indie,Mixed,
1008700,9.99,684,Indie,Mostly Positive,
1672960,9.99,684,Hobbyist,Mixed,
1070110,11.99,684,Hobbyist,Mostly Positive,
1225120,10.99,684,Indie,Positive,
895760,12.99,684,Hobbyist,Positive,
1448220,5.99,684,Hobbyist,Mostly Positive,
1167640,9.99,684,Hobbyist,Mostly Positive,
1018720,19.99,684,Hobbyist,Positive,
1622510,8.99,684,Hobbyist,Positive,
1074640,9.99,684,Indie,Mostly Positive,
654080,7.99,684,Hobbyist,Positive,
1126220,5.99,684,Hobbyist,Mixed,
2021690,9.99,684,Indie,Positive,
385940,9.99,684,Indie,Mixed,
1451030,9.99,684,Indie,Positive,
440410,1.5,684,Hobbyist,Mixed,
2000480,4.99,684,Hobbyist,Mostly Positive,
1399480,9.99,684,Indie,Mixed,
1469340,4.99,684,Hobbyist,Mixed,
502460,9.99,684,AA,Mostly Positive,
2206700,4.99,684,Hobbyist,Positive,
364790,2.99,684,Hobbyist,Mostly Positive,
3130080,4.99,684,Indie,Mixed,
704110,6.99,684,Indie,Mixed,
1458530,2.99,684,Hobbyist,Positive,
2387410,2.99,684,Hobbyist,Positive,
1449420,1.99,684,Hobbyist,Mixed,
1682580,3.99,684,Indie,Mostly Positive,
1155410,3.99,684,Hobbyist,Mixed,
802070,0.99,684,Hobbyist,Mostly Positive,
1950920,0.99,684,Hobbyist,Mixed,
1383650,2.99,684,Indie,Mostly Positive,
1981590,1.99,684,Hobbyist,Mostly Positive,
1280630,0.99,684,Hobbyist,Mixed,
1680050,1.99,684,Hobbyist,Mostly Positive,
1341650,4.99,684,Indie,Mixed,
1690250,0.99,684,Indie,Mixed,
1564670,0.99,684,Hobbyist,Mostly Positive,
1963950,0.99,684,Indie,Mostly Positive,
2244550,0.99,684,Hobbyist,Positive,
1377600,0.99,684,Hobbyist,Positive,
2691390,0.99,684,Indie,Positive,
795920,0.99,684,Hobbyist,Mixed,
1563830,0.99,684,Indie,Mostly Positive,
1587570,18.99,683,Indie,Positive,
1714910,9.99,683,Hobbyist,Positive,
2660410,9.99,683,Hobbyist,Mostly Positive,
2747720,4.99,683,Hobbyist,Mixed,
412440,2.99,683,Indie,Mixed,
2614980,2.99,683,Hobbyist,Positive,
569200,5.99,683,Hobbyist,Positive,
2202770,1.99,683,Hobbyist,Positive,
349670,9.99,682,Indie,Mostly Negative,
1655880,9.99,682,Indie,Mixed,
1599510,10.99,682,Indie,Mixed,
716560,9.99,682,Indie,Positive,
1547030,7.99,682,Hobbyist,Positive,
786390,7.99,682,Hobbyist,Positive,
455230,4.99,682,Indie,Positive,
1735930,0.99,682,Hobbyist,Mixed,
2910320,5.99,682,Indie,Positive,
1787100,4.99,682,Indie,Positive,
689170,4.99,682,Hobbyist,Positive,
2057790,6.99,682,Hobbyist,Positive,
2207110,4.99,682,Indie,Positive,
1711690,4.99,682,Indie,Positive,
2348280,2.99,682,Indie,Mixed,
2179260,1.99,682,Hobbyist,Mixed,
652700,1.99,682,Hobbyist,Positive,
2010570,4.99,682,Hobbyist,Mixed,
972850,1.99,682,Hobbyist,Positive,
2268800,0.99,682,Hobbyist,Positive,
394770,0.99,682,Hobbyist,Mostly Negative,
2153390,0.0,682,Hobbyist,Positive,
1186690,0.0,682,Hobbyist,Positive,
1142320,0.0,682,Hobbyist,Positive,
1347310,24.99,681,Indie,Positive,
2855850,0.0,681,Hobbyist,Mixed,
2945200,11.99,681,Hobbyist,Positive,
2397630,3.99,681,Indie,Positive,
2821400,2.99,681,Indie,Positive,
2217680,4.99,681,Indie,Positive,
2385620,0.0,681,Hobbyist,Mixed,
725970,14.99,680,Indie,Mostly Positive,
1088630,24.99,680,Indie,Mostly Positive,
1494450,19.99,680,Hobbyist,Positive,
1268100,19.99,680,Hobbyist,Mostly Positive,
909630,9.99,680,Hobbyist,Mixed,
2207080,4.99,680,Indie,Mixed,
1563820,9.99,680,Indie,Mostly Positive,
1123500,15.99,680,Hobbyist,Mostly Positive,
2202880,24.99,680,Indie,Mostly Positive,
1316770,2.99,680,Hobbyist,Mostly Positive,
533080,9.99,680,Indie,Mostly Positive,
817530,2.99,680,Indie,Mostly Positive,
1461960,10.99,680,Hobbyist,Positive,
974180,7.99,680,Indie,Mostly Positive,
1420950,0.99,680,Indie,Mostly Positive,
545640,9.99,680,Indie,Mostly Positive,
1179540,0.99,680,Indie,Mixed,
1101940,6.99,680,Indie,Mixed,
1240840,0.99,680,Hobbyist,Positive,
2457890,4.99,680,Hobbyist,Positive,
1946590,5.99,680,Hobbyist,Mixed,
1092770,2.99,680,Hobbyist,Mixed,
550440,7.99,680,Indie,Mixed,
1767740,4.99,680,Indie,Mostly Positive,
672240,0.99,680,Hobbyist,Mixed,
1540840,4.99,680,Indie,Mixed,
2027490,4.99,680,Indie,Mixed,
342520,1.99,680,Hobbyist,Mostly Negative,
1128270,0.99,680,Hobbyist,Mixed,
931360,4.99,680,Indie,Mostly Negative,
1075370,0.99,680,Indie,Mostly Positive,
715060,0.99,680,Indie,Mostly Negative,
2325070,0.0,680,Hobbyist,Mostly Positive,
3337340,0.0,680,Hobbyist,Positive,
3361380,7.99,679,Indie,Positive,
2994680,6.99,679,Indie,Positive,
682020,3.99,679,Indie,Mostly Positive,
1447290,0.0,679,Hobbyist,Mixed,
2442880,0.0,679,Hobbyist,Positive,
2602510,0.0,679,Hobbyist,Mostly Negative,
2877190,2.99,678,Hobbyist,Mixed,
2644210,1.6,678,Hobbyist,Mixed,
3298590,0.99,678,Hobbyist,Positive,
2568060,0.0,678,Hobbyist,Mostly Positive,
1920770,0.0,677,Indie,Positive,
2014180,19.99,677,Indie,Positive,
1449920,14.99,677,Hobbyist,Mixed,
2948330,7.99,677,Hobbyist,Positive,
2884020,5.99,677,Hobbyist,Positive,
1113090,4.99,677,Indie,Positive,
3129650,0.99,677,Hobbyist,Positive,
911580,0.0,677,Hobbyist,Positive,
2611590,0.0,677,Indie,Positive,
3157260,0.0,677,Hobbyist,Positive,
2506900,11.99,676,Indie,Positive,
2145530,12.99,676,Hobbyist,Positive,
2309250,4.99,676,Hobbyist,Mixed,
1059090,2.99,676,Hobbyist,Positive,
2824030,9.99,676,Indie,Mixed,
1747510,9.99,676,Indie,Positive,
